22467,HZ257331,05/09/2016 12:18:00 PM,030XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1124,011,28,27,01A,1156211,1898534,2016,05/16/2016 03:50:35 PM,41.877364077,-87.701900603,"(41.877364077, -87.701900603)"
22468,HZ259178,05/10/2016 06:25:00 PM,077XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0612,006,17,71,01A,1170325,1853503,2016,05/17/2016 03:49:21 PM,41.753497803,-87.651390199,"(41.753497803, -87.651390199)"
22469,HZ253408,05/10/2016 12:00:00 AM,035XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1121,011,27,23,01A,1152482,1905105,2016,05/17/2016 03:49:21 PM,41.895470043,-87.715418807,"(41.895470043, -87.715418807)"
22470,HZ259563,05/11/2016 12:52:00 AM,074XX S INGLESIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0323,003,8,69,01A,1183849,1855919,2016,05/18/2016 03:50:36 PM,41.759822703,-87.60175479,"(41.759822703, -87.60175479)"
22471,HZ260932,05/11/2016 11:29:00 PM,015XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,true,0734,007,17,67,01A,1167481,1857650,2016,05/18/2016 03:50:36 PM,41.764939117,-87.661693779,"(41.764939117, -87.661693779)"
22472,HZ260932,05/11/2016 11:39:00 PM,015XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,true,0734,007,17,67,01A,1167472,1857649,2016,05/18/2016 03:50:36 PM,41.764936566,-87.661726795,"(41.764936566, -87.661726795)"
22490,HS277869,04/06/2016 12:01:00 AM,016XX N MENARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2531,025,29,25,01A,,,2016,05/18/2016 03:50:36 PM,,,
22488,HZ245274,05/09/2016 12:01:00 AM,068XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0723,007,17,68,01A,1171158,1859448,2016,05/19/2016 03:48:45 PM,41.769793473,-87.648164031,"(41.769793473, -87.648164031)"
22474,HZ260932,05/12/2016 02:37:00 AM,015XX W 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,true,0734,007,17,67,01A,1167481,1857650,2016,05/19/2016 03:50:56 PM,41.764939117,-87.661693779,"(41.764939117, -87.661693779)"
22475,HZ260994,05/12/2016 01:22:00 AM,005XX W 126TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0523,005,9,53,01A,1174792,1821344,2016,05/19/2016 03:50:56 PM,41.665150556,-87.635974738,"(41.665150556, -87.635974738)"
22314,HZ140230,02/04/2016 01:00:00 PM,057XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0824,008,16,63,01A,1158688,1866540,2016,05/20/2016 03:52:25 PM,41.789518444,-87.693680468,"(41.789518444, -87.693680468)"
22316,HZ140230,02/04/2016 01:00:00 PM,057XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0824,008,16,63,01A,1158688,1866540,2016,05/20/2016 03:52:25 PM,41.789518444,-87.693680468,"(41.789518444, -87.693680468)"
22317,HZ140230,02/04/2016 01:00:00 PM,057XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0824,008,16,63,01A,1158688,1866540,2016,05/20/2016 03:52:25 PM,41.789518444,-87.693680468,"(41.789518444, -87.693680468)"
22318,HZ140230,02/04/2016 01:00:00 PM,057XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0824,008,16,63,01A,1158688,1866540,2016,05/20/2016 03:52:25 PM,41.789518444,-87.693680468,"(41.789518444, -87.693680468)"
22319,HZ140230,02/04/2016 01:00:00 PM,057XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0824,008,16,63,01A,1158688,1866540,2016,05/20/2016 03:52:25 PM,41.789518444,-87.693680468,"(41.789518444, -87.693680468)"
22476,HZ262777,05/13/2016 12:43:00 PM,054XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0231,002,3,40,01A,1178528,1868856,2016,05/20/2016 03:54:40 PM,41.795445677,-87.62086324,"(41.795445677, -87.62086324)"
22477,HZ263723,05/14/2016 12:13:00 AM,012XX W GRENSHAW ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1231,012,2,28,01A,1168352,1895143,2016,05/21/2016 03:53:29 PM,41.867805152,-87.657420359,"(41.867805152, -87.657420359)"
22478,HZ264446,05/14/2016 04:14:00 PM,008XX N WALLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1511,015,29,25,01A,1138208,1904996,2016,05/21/2016 03:53:29 PM,41.895441064,-87.767847132,"(41.895441064, -87.767847132)"
22479,HZ264420,05/14/2016 05:25:00 PM,053XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,29,25,01A,1140961,1896804,2016,05/21/2016 03:53:29 PM,41.872910954,-87.757937613,"(41.872910954, -87.757937613)"
22480,HZ264691,05/14/2016 08:24:00 PM,065XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0312,003,20,69,01A,1180043,1861837,2016,05/21/2016 03:53:29 PM,41.776150283,-87.615522623,"(41.776150283, -87.615522623)"
22481,HZ265106,05/15/2016 04:56:00 AM,025XX S WHIPPLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1033,010,12,30,01A,1156431,1887081,2016,05/22/2016 03:54:30 PM,41.845931371,-87.701402348,"(41.845931371, -87.701402348)"
22482,HZ265167,05/15/2016 07:24:00 AM,049XX W WASHINGTON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1533,015,28,25,01A,1143357,1900048,2016,05/22/2016 03:54:30 PM,41.881768482,-87.749059579,"(41.881768482, -87.749059579)"
22483,HZ265551,05/15/2016 02:46:00 PM,000XX N LOREL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,28,25,01A,1140719,1899738,2016,05/22/2016 03:54:30 PM,41.880966677,-87.758754007,"(41.880966677, -87.758754007)"
22484,HZ265978,05/15/2016 09:16:00 PM,015XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1012,010,24,29,01A,1149302,1892163,2016,05/22/2016 03:54:30 PM,41.860017984,-87.727433841,"(41.860017984, -87.727433841)"
22485,HZ267429,05/16/2016 08:47:00 PM,014XX W 111TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2234,022,34,75,01A,1168412,1831136,2016,05/23/2016 03:51:11 PM,41.692160782,-87.659042671,"(41.692160782, -87.659042671)"
22486,HZ267495,05/16/2016 10:50:00 PM,043XX N ELSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1722,017,39,16,01A,1148802,1928589,2016,05/23/2016 03:51:11 PM,41.959984181,-87.728326087,"(41.959984181, -87.728326087)"
22487,HZ194083,05/16/2016 05:05:00 PM,049XX S LAFLIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0933,009,20,61,01A,1167163,1872225,2016,05/23/2016 03:51:11 PM,41.804941518,-87.662442511,"(41.804941518, -87.662442511)"
22489,HZ267504,05/16/2016 11:35:00 PM,015XX W WALTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1213,012,27,24,01A,1165932,1906427,2016,05/23/2016 03:51:11 PM,41.89882127,-87.665982433,"(41.89882127, -87.665982433)"
22491,HZ268823,05/17/2016 09:54:00 PM,040XX W KAMERLING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,27,23,01A,1149242,1908687,2016,05/24/2016 04:07:34 PM,41.905362833,-87.7272257,"(41.905362833, -87.7272257)"
22492,HZ269169,05/18/2016 09:33:00 AM,054XX W WALTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1524,015,37,25,01A,1139834,1905800,2016,05/25/2016 03:59:20 PM,41.897617774,-87.761855466,"(41.897617774, -87.761855466)"
22493,HZ269856,05/18/2016 06:13:00 PM,058XX W AUGUSTA BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1136925,1906063,2016,05/25/2016 03:59:20 PM,41.898392154,-87.772533743,"(41.898392154, -87.772533743)"
22494,HZ270888,05/19/2016 01:10:00 PM,061XX S EVANS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ABANDONED BUILDING,true,false,0313,003,20,42,01A,1182278,1864461,2016,08/14/2016 03:47:25 PM,41.783299299,-87.607248137,"(41.783299299, -87.607248137)"
22495,HZ271793,05/20/2016 05:55:00 AM,069XX S PRAIRIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0322,003,6,69,01A,1179239,1859091,2016,05/27/2016 03:48:00 PM,41.768633353,-87.618553668,"(41.768633353, -87.618553668)"
22432,HZ235434,04/22/2016 01:48:00 AM,020XX W 51ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0932,009,16,61,01A,1163451,1870837,2016,05/28/2016 03:49:27 PM,41.801211381,-87.676095489,"(41.801211381, -87.676095489)"
22497,HZ273076,05/21/2016 12:59:00 AM,000XX W GARFIELD BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0225,002,3,40,01A,1177127,1868423,2016,05/28/2016 03:51:44 PM,41.794289231,-87.626013772,"(41.794289231, -87.626013772)"
22499,HZ274048,05/21/2016 08:04:00 PM,070XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0733,007,17,68,01A,1170529,1858153,2016,05/28/2016 03:51:44 PM,41.766253559,-87.650507353,"(41.766253559, -87.650507353)"
22501,HZ275089,05/22/2016 04:45:00 PM,069XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,6,69,01A,1177921,1859108,2016,05/29/2016 03:49:31 PM,41.768709958,-87.623384245,"(41.768709958, -87.623384245)"
22502,HZ278320,05/24/2016 09:00:00 PM,057XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0232,002,20,40,01A,1179463,1867023,2016,05/31/2016 03:53:32 PM,41.790394439,-87.617490568,"(41.790394439, -87.617490568)"
22503,HZ280709,05/26/2016 03:21:00 PM,011XX W 63RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,BARBER SHOP/BEAUTY SALON,false,false,0724,007,16,68,01A,1169630,1863017,2016,06/02/2016 03:54:13 PM,41.779620514,-87.653661615,"(41.779620514, -87.653661615)"
22504,HZ281378,05/27/2016 12:50:00 AM,072XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0733,007,17,68,01A,1170234,1856845,2016,06/03/2016 03:49:05 PM,41.762670663,-87.65162663,"(41.762670663, -87.65162663)"
